comment_text,label
Cá nhân cảm thấy hát hay hơn Chipu,1
Hát như c** làm giám khảo thì hãy thị phạm đúng là thằng bố đời,-1
"Mình thấy giọng hát TT không hay, cơ bản là vậy, dù có hát đúng đi chăng nữa",0
Lại chê khen nữa rồi . chẳng hạn như phê phán người ta mà mình thì í ẹ . bớt lại đi để cho người ta nhờ.,0
"Giàu và nỗi tiếng tạo cho người ta bị ảo tưởng. Mai mốt sẽ tưởng mình là Thánh, một căn bệnh mà nhiều người đang mắc phải",0
Đã giỏi xin đừng hát,0
"Tao đi xem thấy anh ấy gồng cứng cả người khi hát lên nốt cao.Tao dưới này cũng ""cứng ngắc"" luôn...M.á cố chấp thật sự luôn á!",0
TT hát hay mà. Nghe Diva đánh giá ntn mới chuẩn nè,1
"Thành cứ hát bình thường đừng có gồng lên để giọng nặng như mấy sư tỉ, vì bản chất giọng họ rất dày bắt chước làm gì. Cải lương khó thế T hát cũng hay mà. Cứ để chất giọng đó mà hát đi. Nếu mà ổng hát giỏi nữa , ai làm lại nỗi ổng chời.",0
Nghe ad tả thôi mà tui té ghế luôn . Kkkk,0
Cũng tại cái lũ nghệ si nịnh bơ cứ đưa nó lên rồi nó áo tưởng nó hát hay nên nó hát bat chấp zay đó.,-1
Ổng từng nói làm gì không giỏi không làm mà ko hiểu sao cứ hát hoài không biết! Về hát cho vợ nghe được rồi chứ lên biểu diễn tội khán giả,0
Chê thằng này nó lại lên truyền hình khóc cho cả nước nghe đấy.,0
"Vẫn miệt mài tẩy trắng giùm Khói 🙄🙄🙄
Ai theo dõi Khói từ underground đều biết nhạc của K có thể hay nhưng đời tư thì 🙄",-1
Vị trí âm thanh của ổng nghe khó chịu vãi,-1
"TT đã chứng minh 1 điều: “Khi bạn hát dở mà bạn tự tin, thì bạn vẫn hát dở như thường!”.",0
mồm méo sệch k biết có làm tý đớ nào k =)),-1
"Thành ơi, nếu mắc hát quá thì về xây cái phòng karaoke nhỏ nhỏ, bật nhạc to to lên , để nhạc che đi cái khuyết điểm hát dở, chênh phô, trật nhịp sơ đẳng , để tự nghe , tự đánh lừa đôi lỗ tai của Thành dc k Thành ơi",-1
"Ad có thù với nó hay sao mà căng thế, nhưng công nhận nó hát bài đấy đúng như đấm vào tai, giọng vừa yếu là còn chênh, phô.",-1
Trấn thành mà nhận là cs thì giống thảm hoạ da nâu,-1
Co ai dc như Trần thành khg ma chê chúng ta sao khg góp ý tinh tế hơn để trấn thành cải thiện,0
Năng lực đặc biệt là tưởng mình có năng lực đặc biệt 🤣,0
Có sự tập luyện kỹ với bài và ban nhạc.😋,0
Chắc tự hát để khỏi mất tiền với PMQ đây ma :)),0
Nhìn cái miệng nó hát thấy ghê nha mng.điệu chảy cả nc,-1
Mình thấy nghệ sỹ hài rất nhiều người thích hát!,0
Tôi là người cũng có thể gọi là cao tuổi đi. Theo tôi cháu Trấn Thành cũng có tài đấy nó học lõm mà leo được đến giờ thì cũng phải khen nó chứ. Nhưng chỉ tiếc một điều ngựa non háu đá lại thêm một số anh chị của thế hệ trước vì kinh tế mà đẩy cháu vào ảo tưởng. Nhưng ta phải công nhận Trấn Thành và Hoài Linh có tài nhưng đi lệch hướng. Tiếc Thay Ô HÔ AI TAI.,0
"Trời ạ ,hát như vậy mà đi nhận xét người ta",0
"Má lạy, nghe live TT hát y chang tao với bạn tao nhậu xỉn vô karaoke “hét” xả hơi luôn 🤣🤣🤣",0
"Lâu lâu nó hát ( ost phim nó ) thì kệ đi, chê khen làm gì (ai cũng biết dỡ rồi )",0
Hát như mấy chị đi đẻ. 😅,-1
Nghe mà cứ ngỡ như ai đang đấm vào tai ad à. Hoảng sợ quá ..,-1
Chắc Thành nghĩ Chi Pu là hình mẫu ca sĩ đã đc chấp nhận. Tại sao mình thì không? Haha,0
"Dù cho ai nói gì ,Tôi vẫn yêu mến và nể phục Trấn Thành....Tôi không idol ai cã nhưng sự Thông Minh vui tính giỏi về nghệ thuật thì tôi khâm phục khẩu phục Chàng Diễn Viên Đa Tài này...Có Tâm Có Tầm...",1
Và anh ấy rất giàu 😂😂,0
Nghĩ sao mà đem bài cánh hồng phai ra khen dzẫy? Qua 8 tỷ lớp thu âm và chỉnh sửa rồi mới dc vậy.,0
Có Cố Gắng nhưng Không Tiến Triển . Hát như đầu bòi,-1
"Âm nhạc dở ẹc mà làm giám khảo, đã vậy nhìn cái mặt rất đểu cáng",-1
"Phải công nhận TT là danh hài có tài năng thật sự, dù là a hát nhưng vẫn có thể làm khán giả cười đc",0
Hát như đấm vào tai người nghe,-1
Ai nói gì thì nói kệ họ đi a Thành a cứ lì như vậy cho e .. mãi iu 😊,0
thành hãy chuyển sang làm ca sỹ đi khán giả sẽ cười nhiều hơn đó,0
"Nó là ca lẽ mới thị phạm thí sinh chứ , nên thị phạm luôn mạnh Quỳnh",0
Phải chi hát như người ta hát karaoke giải trí thì đã khoonh bị nói rồi 🤭,0
"TT.là như vậy đó VN.kiếm ai giống như TT.ko có nha,mà giống như người khác bao đầy lên mạng tìm đi .",0
"hát karaoke thì dc, chuyên nghiệp thì thôi, bỏ đi Thành. Làm đạo diễn phim ngàn tỉ là ok rồi",0
hay ra dẻ lắm😆😆😆,0
Tìm nghe TT hát xong thì mới thẩm định được..,0
nge xong điếc ngang,-1
Một karaoke thủ đọc xong buồn ngang,0
Khi thành công thì luôn có kẻ ngán đường.,0
"Giống như tôi, chẳng biết âm nhạc cái đầu b...gì mà cũng đc chọn làm giám khảo. Để rồi thằng Th tự huyễn hoặc bản thân là mình giỏi.",-1
Nhận không ra bài của PMQ nếu không bật nhận dạng ngôn ngữ 😂,0
Mê cái cách a ấy chạy nốt,1
Nma đoạn cuối biến tấu nghe ổn nha,1
"Hông ấy đi chung đoàn có ca sĩ Miseo, sao hông để ca sĩ hát mà Ja cốp hát dị, nghe xong cái tui tỉnh liền á",0
Cái gì nó cũng có đôi có cặp,0
Nghe như rặn ị ..,-1
VN mình hay chê nhỉ ? Cứ làm dc như ng ta đi rồi hãy chê !,0
Nói thẳng ra là TT hát như chubin =)),-1
"Õng ẹo giả gái quen rồi,giờ muốn hát ra dáng đàn ông lại phải gồng",-1
"Cây càng cao thì gió càng lớn, đứng ở vị trí không ai có được thì phải chịu áp lực không ai có được 😉",0
hat dở khong co chuyên môn ma lam ban giám khảo mới đau...,0
Sẵn phân tích giọng của anh PMQ luôn đi ạ,0
Cánh Hồng phai cũng khá hay mà,1
Tau địt nghe còn hay hơn thành cry hát :v,-1
Song ca vs Chipu thì hết nấc 🤣,0
Hát như db,-1
Tổ nghề duy nhất của TT là MC và sẽ luôn như thế dù có cố sân si sang nhiều mảng khác. Tất cả những mảng khác khá vô duyên,-1
Thành lại khóc bây giờ,0
Nó nhiều tiền rồi. 💰💰,0
"Càng dìm càng nổi, càng nói càng dở.",0
"Kệ mẹ người ta, ad cũng có phải cs đâu mà bày đặt nhận xét này nọ, kiếm chuyện câu like ko kkkkk",0
Bồng bềnh thế biết khi nào mới chìm,0
Nhưng nó kiếm tiền giỏi hơn tụi bây là chắc :)))),0
"Hồi xưa thầy dạy phải nói giảm nói tránh để đỡ mất lòng người. Nhưng xin lỗi thầy em sai lần này. TT hát như cc vậy thầy à. E đã nói giảm nói tránh khi viết tắt ""cc"" rồi",-1
ghen ăn tức ở muôn đời khổ,0
Hy vọng Thành ko hát nữa để âm nhạc được chữa lành,0
Nó hát không bằng khi t nghẹt mũi và đau họng ... Thick check không,-1
"Khán giả vẫn ngồi nghe được tài thật chắc toàn tai trâu, hát nó ngang phè",-1
Có thù với âm nhạc,0
Giỏi như ngta đi,0
T nghe xong cứ tưởng đâu đang bị a ấy trấn lột lỗ tai,-1
"Ngày xưa TT có thi ch trình cặp đôi hoàn hảo, 1 cặp với Đoan Trang. Thấy hát cũng ổn, ít bị giả trân mà sao giờ lạ quá nhỉ",0
"Đúng là đi đâu, làm gì cũng cố khoe giọng dù giọng bình thường",0
Trấn Thành là 1 người rất có tài nhiều lĩnh vực TRỪ HÁT 🥴,0
Nge mà ngại dùm,0
Khi mà đã ghét rồi thì quả bồ hòn cũng méo!,0
Dc cả 2 vợ chồng.hát đm như đấm vào tai,-1
Hát ổn mà,1
Hát như con cờ ng ta mà đi làm giám khảo âm.nhạc,-1
Vẫn kiếm cả núi tiền mà chả ảnh hưởng tới cuộc sống của ai là đc ...,0
luôn yêu quý và khâm phục Trấn Thành,1
Mà công nhân hát bt cái bản karaoke thi dc r làm lại hát kiểu cọ nưa nghe kì lạ lmaw,0
Nó ma hát cái j như cho sua,-1
lúc nào cũng muốn thể hiện!,0
Nhận xét chính xác đến kì lạ.,0
Đã làm hề thì ko nên làm ca sĩ!,0
"Mọi người cứ chê em hát , giỏi thì lên nếm thử cái Micro đi xem nó khó thế nào hu hu hu 😭😭😭",0
Tao nói rồi mà hỏng ai tin🤭,0
Thằng này là thợ khóc mướn.,-1
"Gồng người hát thảm hát ko hay ko mượt là thật. Nhưng sân khấu hài kịch chứ ko phải cuộc thi hoặc đấu trường thanh nhạc để lấy cái đánh giá chuyên môn ụp sọt 1 khía cạnh nào đó. TT biết a ta hát dở, nhưng a ta hát có tiền chứ ko phải ra ngồi cà phê công viên hát vu vơ free. Bạn của mình hát dở có chê nó cũng hát, chả cớ gì 1 ông TT hát dở có tiền lại ko rống lên.",0
Ca dị rùi đi thị phạm ngta :v,0
Thì ra 0 phải 1 mình t cảm thấy ớn lạnh khi nghe TT hát 🙄🙄,-1
Thấy chú ko hợp với ca hát :)),0
"Người có tiền nói gì cũng đúng. Kệ nó đi, ảnh hưởng gì đến chén cơm của mình đâu mà cay nghiệt quá vậy các bạn ?",0
"Trình độ ng ta nhiu là nhiu à, k có lên dc đâu mà nói🤣🤣",0
Cảm ơn trời vì đã cho Trấn Thành hát dở chứ không thì tui tin trên đời này có người hoàn hảo cmnr 👍,0
Có cố gắng là tốt nhưng k phải trên đời này cái gì cũng nghĩ là mình đều làm được,0
Đòi ns hài hát hay như ca sĩ đâu ra ?,0
Hát như buoi,-1
Nhìn cai mặt muón ói,-1
Đúng là người Trăm năm mới có,0
"Nói về ca hát thằng đổ Lệ
Nó tưởng nó có chất giọng như quạ mi, ai ngời ngồi ghế giám khảo,trình độ ca hát của nó không khác nào một con quạ đen,vậy còn phô Trương phô diễn, như bật thầy chuyên nghiệp, chê bai thí sinh một cách mất lịch sự, tiếng hát chất giọng của thằng Lệ tổ,còn kém cởi lắm, ngồi ghế giám khảo, chấm về ca nhạc, phải cười ỉa hôn",-1
Tiết mục hài mà,0
"Khi căn bệnh háo danh , háo thắng bắt đầu nhiểm sâu thì tự huyển hoặc mình bằng những trò ngu muội !",-1
Ở với Hari nhiều thành ra cái giọng nó cũng lai Mẽo con quá :D,0
Diệu Vi Hoàng ủa sao ổng vẫn đi hát vâyh,0
Cái xã hội nhiều điều phải nghĩ.,0
Chỉ biết nói đúng,0
"Đây chỉ là tiểu phẩm, đừng khắt khe quá!!!",0
"Khiếp nhìn cái mặt bé Sol đúc một khuôn ra mà cần phải xét nghiệm ADN cơ à 😆, t mà là bác sĩ t đuổi về luôn :))",0
"Không nói có khi còn đỡ bị ghét, làm cái bài xong lại càng ghét hơn",-1
Mong bạn sớm tái hoà nhập cộng đồng ạ !!!!,0
Khai thật đi thg viết bài này là Ngọc Bình phải ko,0
Bạn mà không phải fan rách mới lạ í :),0
Đấy fan thằng đầu buồi xó chợ đấy😂,-1
"Gần đây có vụ ông chồng gì cứ liên tục ""tắt đi, vào điệp khúc rồi"" ấy. Tự dưng thấy giống tớ thế. Từ khi Jack bắt đầu nổi tiếng là t đã éo nghe nổi rồi, thấy nó sến súa nhão nhớt rối nùi tối nghĩa phát ghê. May mà sau này chả chỗ nào bật nhạc nó nữa, đỡ bị tra tấn lỗ tai",-1
Túm lại nghe đời tư chứ ko nghe nhạc ok,0
Bolero remix miền tây thì chả hợp với mấy má u30 u40,0
Từ từ:) nma tớ thấy ST Mono hát rõ lời...,0
Nhạc thk này t nghe 1 lần xong đi tìm bản cover nghe chứ ko thấm nổi cái giọng hát của nó,-1
Ai lại đi bênh một thằng ăn cháo đá bát.1 lần thì không nói chứ bữa nào cũng đá thì chịu🤧,-1
Nghe đời tư k nghe nhạc👌,0
"Nó ko ngu đâu. Nó ko lên tiếng là vì khốn nạn quá rồi lên tiếng thì nói cái gì giờ, giờ nhắc đến thì càng bị ném đá hơn thôi. Cái mặt đó đi xét nghiệm ADN bsi đuổi về ấy chứ.",-1
"T ghét nó từ trước vụ bỏ con rồi ấy. Từ khi mới debut rồi á. Nhưng hễ t comments là đóm vô dí tuột quần k trượt phát nào.
T hỏi thiệt nha hát không nghe được chữ nào với nghe được hết mà chả có ý nghĩa gì thì hơn nhau cái gì?? Trời bang ánh sáng năm tháng tư bề rồi hạt ngọc rơi trên mái nhà sau luống cà là gì?? Được cái giọng tự nhiên là sao má? Là ca sĩ khác giọng nhân tạo giọng Al hả? Xét với một người không được học hành mấy thì như vậy là giỏi rồi. Quao nghe như đang thông cảm cho một hoàng cảnh khó khăn ấy nhỉ. Đây là nghệ thuật là showbiz là idol của giới trẻ. Không thể nào một người tạt thao nước vô tình tắt lửa lại thấy họ như thế là giỏi rồi sau đó đưa họ làm lính cứu hỏa được. Mỗi nghề nó cần có những kiến thức cơ bản, có tố chất, có chuyên môn. Chứ không phải *so với hoàn cảnh như thế là giỏi rồi*",-1
Người ta nói k tiếp thu còn gân cổ lên cãi đấy 😆.,0
Mong bạn sớm rời đàn đóm đề về làm người . Đọc bài viết bọn mình không có cáu . Thương bạn thôi . À mà tài chính mà ko thiếu thì ko ai đưa con 5tr 1 tháng đâu =)),0
Jack nên giải nghệ làm người lương thiện đi,0
"Rack đ chỉ bỏ con mà còn dính đến 2 3 người con gái khác trong lúc quen TA. Đ chỉ ăn chia không đồng đều với cty nên ctay bình thường mà là đóng nạn nhân, làm văn nói này nọ giữa lúc drama căng thẳng cho cty bị dập. Đ chỉ chụp hình với M bình thường, mà nhờ ông C mới được chụp hình với M. Lên mạng bốc phét đủ thứ xamlul xong cuối cùng vẫn là làm mv bú fami M 0 đồng + ăn cháo đá bát. 1 đống thứ để nói về cái nết trệt mương của Rack nhma t lười ghi quá, dù gì cũng chẳng thể đánh thức 1 ng đang giả bộ ngủ",-1
Phèn vẫn phèn,-1
bình thường tôi k đánh giá gu nhạc người khác đâu nhưng riêng thằng Jack này thì những ai thích nhạc nó đều phèn á =))))) riêng cái loại này thì hạ đẳng cmnl,-1
May từ đợt 2019 nổi bài hồng nhan mình đã k ngấm được :v,0
"Buồn cười thật ấy. Chủ top lơ đi tất cả những thứ ứng xử như đb của Jack luôn, và khi đọc ta mới thấy, nếu Jack là con người tử tế và có đạo đức, thì mỗi scandal đã không phải là scandal hoặc sẽ trôi qua êm ái. Ví dụ thấy ăn chia không đủ thì bỏ đi, nhưng lại gây nguyên cái drama bị bỏ đói, bị nhốt, trốn gầm giường gọi điện thoại cầu cứu, bị kicm lôi lên đánh bị ép quay clip, rồi trốn về với đôi dép 14k để được thương, đóng vai nạn nhân lấy sự thương hại của cđm bằng cách dìm thằng bạn xuống bùn... cái người ra ghét là cái nết tráo trở, ăn cháo đá bát của nó qua từng lần ứng xử",-1
